survey_id,cluster_id,status,interview_number,replacement_rank,pop_type,strata_id,region,adm1_pcode,adm1_name,adm2_pcode,adm2_name,adm3_pcode,adm3_name,admin3_source,admin3_cod_pcode,admin3_cod_name,uuid_hex,building_id,confidence,building_area_m2,latitude,longitude,x_utm,y_utm,households_in_cluster,target_households,selection_count,certainty_stratum,selection_type,below_target_cluster,reallocated,original_uuid_hex_pop,supplementary_cluster,location_source,households_in_cluster_source,site_radius_m,iom_site_id,iom_site_name,iom_site_type,iom_site_ward,n_other_sites_in_hex,idp_population_category,coverage_status,exclusion_reason
non_idp_NG022015_16_R02,non_idp_NG022015_16,reserve,NA,2,non_idp,non_idp_NG022015,NW,NG022,Kebbi,NG022015,Ngaski,51508,Ngaski,GRID3,NA,NA,NW_Kebbi_Ngaski_hex_86,nga_buildings_part1_0000844288,0.7785,18.6079,10.472621073142017,4.739256966504672,2701243.274074591,1228631.0541430702,150,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG022015_16_R03,non_idp_NG022015_16,reserve,NA,3,non_idp,non_idp_NG022015,NW,NG022,Kebbi,NG022015,Ngaski,51508,Ngaski,GRID3,NA,NA,NW_Kebbi_Ngaski_hex_86,nga_buildings_part1_0000844347,0.774,18.0147,10.467363518553938,4.759094409215651,2703581.1821359256,1228165.8144159855,150,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG022015_16_R04,non_idp_NG022015_16,reserve,NA,4,non_idp,non_idp_NG022015,NW,NG022,Kebbi,NG022015,Ngaski,51508,Ngaski,GRID3,NA,NA,NW_Kebbi_Ngaski_hex_86,nga_buildings_part1_0000844249,0.8141,34.1794,10.47648382892214,4.736014834451318,2700838.267470223,1229058.5535952137,150,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG022015_16_R05,non_idp_NG022015_16,reserve,NA,5,non_idp,non_idp_NG022015,NW,NG022,Kebbi,NG022015,Ngaski,51508,Ngaski,GRID3,NA,NA,NW_Kebbi_Ngaski_hex_86,nga_buildings_part1_0000844407,0.7513,15.6195,10.47088248805138,4.724850582247596,2699588.062614612,1228318.7521950263,150,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG022015_16_R06,non_idp_NG022015_16,reserve,NA,6,non_idp,non_idp_NG022015,NW,NG022,Kebbi,NG022015,Ngaski,51508,Ngaski,GRID3,NA,NA,NW_Kebbi_Ngaski_hex_86,nga_buildings_part1_0000844297,0.8322,51.41,10.473509795033856,4.729843133485469,2700146.2074946766,1228663.8942204576,150,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG022015_9_HH01,non_idp_NG022015_9,primary,1,NA,non_idp,non_idp_NG022015,NW,NG022,Kebbi,NG022015,Ngaski,51510,Wara,GRID3,NA,NA,NW_Kebbi_Ngaski_hex_43,nga_buildings_part1_0000835526,0.7609,70.9764,10.227678764520437,4.622876412067112,2689605.12399025,1199108.0935951194,5731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG022015_9_HH02,non_idp_NG022015_9,primary,2,NA,non_idp,non_idp_NG022015,NW,NG022,Kebbi,NG022015,Ngaski,51510,Wara,GRID3,NA,NA,NW_Kebbi_Ngaski_hex_43,nga_buildings_part1_0000834792,0.8901,57.9132,10.224449648289736,4.634133930267066,2690933.3359482,1198813.0503989786,5731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG022015_9_HH03,non_idp_NG022015_9,primary,3,NA,non_idp,non_idp_NG022015,NW,NG022,Kebbi,NG022015,Ngaski,51510,Wara,GRID3,NA,NA,NW_Kebbi_Ngaski_hex_43,nga_buildings_part1_0000836416,0.8837,48.2204,10.221373067615904,4.623811226324428,2689760.1433219793,1198377.4286918337,5731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG022015_9_HH04,non_idp_NG022015_9,primary,4,NA,non_idp,non_idp_NG022015,NW,NG022,Kebbi,NG022015,Ngaski,51510,Wara,GRID3,NA,NA,NW_Kebbi_Ngaski_hex_43,nga_buildings_part1_0000837683,0.7949,315.3471,10.214929879635132,4.621559233641526,2689546.9351910446,1197607.3062496658,5731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG022015_9_HH05,non_idp_NG022015_9,primary,5,NA,non_idp,non_idp_NG022015,NW,NG022,Kebbi,NG022015,Ngaski,51505,Libata,GRID3,NA,NA,NW_Kebbi_Ngaski_hex_43,nga_buildings_part1_0000838013,0.7861,20.5628,10.203099264228838,4.621060031582671,2689576.602887229,1196219.9207923946,5731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG022015_9_HH06,non_idp_NG022015_9,primary,6,NA,non_idp,non_idp_NG022015,NW,NG022,Kebbi,NG022015,Ngaski,51510,Wara,GRID3,NA,NA,NW_Kebbi_Ngaski_hex_43,nga_buildings_part1_0000837521,0.8785,101.4667,10.22013935311521,4.618997295812271,2689211.5562068773,1198197.8223269004,5731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG022015_9_HH07,non_idp_NG022015_9,primary,7,NA,non_idp,non_idp_NG022015,NW,NG022,Kebbi,NG022015,Ngaski,51510,Wara,GRID3,NA,NA,NW_Kebbi_Ngaski_hex_43,nga_buildings_part1_0000835961,0.8299,20.6324,10.226381043647196,4.624192491083828,2689767.2144040815,1198965.9704123354,5731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG022015_9_HH08,non_idp_NG022015_9,primary,8,NA,non_idp,non_idp_NG022015,NW,NG022,Kebbi,NG022015,Ngaski,51505,Libata,GRID3,NA,NA,NW_Kebbi_Ngaski_hex_43,nga_buildings_part1_0000833170,0.8339,35.2959,10.19872643639161,4.620835289729475,2689582.8812145595,1195706.8205222846,5731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG022015_9_HH09,non_idp_NG022015_9,primary,9,NA,non_idp,non_idp_NG022015,NW,NG022,Kebbi,NG022015,Ngaski,51510,Wara,GRID3,NA,NA,NW_Kebbi_Ngaski_hex_43,nga_buildings_part1_0000836079,0.7947,27.266,10.226296262125553,4.626432070828642,2690027.311688076,1198972.4939210385,5731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG022015_9_HH10,non_idp_NG022015_9,primary,10,NA,non_idp,non_idp_NG022015,NW,NG022,Kebbi,NG022015,Ngaski,51510,Wara,GRID3,NA,NA,NW_Kebbi_Ngaski_hex_43,nga_buildings_part1_0000838637,0.8785,106.219,10.234687281644103,4.630289295317315,2690411.9756922913,1199982.2766996159,5731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG022015_9_HH11,non_idp_NG022015_9,primary,11,NA,non_idp,non_idp_NG022015,NW,NG022,Kebbi,NG022015,Ngaski,51505,Libata,GRID3,NA,NA,NW_Kebbi_Ngaski_hex_43,nga_buildings_part1_0000833271,0.8648,105.1623,10.20067935186159,4.613845611925936,2688758.6093735467,1195884.0764742522,5731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG022015_9_HH12,non_idp_NG022015_9,primary,12,NA,non_idp,non_idp_NG022015,NW,NG022,Kebbi,NG022015,Ngaski,51505,Libata,GRID3,NA,NA,NW_Kebbi_Ngaski_hex_43,nga_buildings_part1_0000836663,0.8032,42.418,10.201749563024375,4.624538688065222,2689989.635929672,1196087.5301738165,5731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG022015_9_R01,non_idp_NG022015_9,reserve,NA,1,non_idp,non_idp_NG022015,NW,NG022,Kebbi,NG022015,Ngaski,51510,Wara,GRID3,NA,NA,NW_Kebbi_Ngaski_hex_43,nga_buildings_part1_0000833799,0.8315,42.5847,10.227208145125257,4.622085951327852,2689517.033576082,1199047.2475181278,5731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG022015_9_R02,non_idp_NG022015_9,reserve,NA,2,non_idp,non_idp_NG022015,NW,NG022,Kebbi,NG022015,Ngaski,51510,Wara,GRID3,NA,NA,NW_Kebbi_Ngaski_hex_43,nga_buildings_part1_0000836081,0.8003,33.9078,10.226013339624913,4.622208616832499,2689540.097709486,1198908.402508936,5731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG022015_9_R03,non_idp_NG022015_9,reserve,NA,3,non_idp,non_idp_NG022015,NW,NG022,Kebbi,NG022015,Ngaski,51510,Wara,GRID3,NA,NA,NW_Kebbi_Ngaski_hex_43,nga_buildings_part1_0000834659,0.7888,38.8168,10.229671448429686,4.624715142196082,2689803.379156259,1199354.6602126574,5731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG022015_9_R04,non_idp_NG022015_9,reserve,NA,4,non_idp,non_idp_NG022015,NW,NG022,Kebbi,NG022015,Ngaski,51510,Wara,GRID3,NA,NA,NW_Kebbi_Ngaski_hex_43,nga_buildings_part1_0000837493,0.8528,105.7262,10.220355220281773,4.620641404656378,2689400.4364416646,1198235.1279055877,5731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG022015_9_R05,non_idp_NG022015_9,reserve,NA,5,non_idp,non_idp_NG022015,NW,NG022,Kebbi,NG022015,Ngaski,51505,Libata,GRID3,NA,NA,NW_Kebbi_Ngaski_hex_43,nga_buildings_part1_0000837767,0.7569,17.7487,10.197172123919707,4.6198307415181326,2689477.9722971534,1195517.6729438144,5731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG022015_9_R06,non_idp_NG022015_9,reserve,NA,6,non_idp,non_idp_NG022015,NW,NG022,Kebbi,NG022015,Ngaski,51510,Wara,GRID3,NA,NA,NW_Kebbi_Ngaski_hex_43,nga_buildings_part1_0000837396,0.8092,74.3886,10.223840670627379,4.624328565346466,2689801.80192663,1198669.8413016824,5731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_1_HH01,non_idp_NG007002_1,primary,1,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU07,Ogwule - Ogbaulu,GRID3,NA,NA,NC_Benue_Agatu_hex_15,nga_buildings_part1_0000001088,0.8666,174.1233,7.902899988276929,7.734051935822652,3071867.833483493,946567.8503798202,406,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_1_HH02,non_idp_NG007002_1,primary,2,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU07,Ogwule - Ogbaulu,GRID3,NA,NA,NC_Benue_Agatu_hex_15,nga_buildings_part1_0000001400,0.8017,66.432,7.904258735006619,7.730377625404315,3071420.55637774,946705.0092350304,406,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_1_HH03,non_idp_NG007002_1,primary,3,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU07,Ogwule - Ogbaulu,GRID3,NA,NA,NC_Benue_Agatu_hex_15,nga_buildings_part1_0000001347,0.8485,112.7647,7.9016355489938155,7.730977832421272,3071510.1716303728,946395.5777995591,406,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_1_HH04,non_idp_NG007002_1,primary,4,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU07,Ogwule - Ogbaulu,GRID3,NA,NA,NC_Benue_Agatu_hex_15,nga_buildings_part1_0000001047,0.8876,116.7532,7.902340342439819,7.731254489647129,3071538.286045098,946481.7253028533,406,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_1_HH05,non_idp_NG007002_1,primary,5,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU07,Ogwule - Ogbaulu,GRID3,NA,NA,NC_Benue_Agatu_hex_15,nga_buildings_part1_0000001246,0.8078,87.3087,7.904862572270828,7.73146801995281,3071546.346164142,946784.6834286207,406,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_1_HH06,non_idp_NG007002_1,primary,6,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU07,Ogwule - Ogbaulu,GRID3,NA,NA,NC_Benue_Agatu_hex_15,nga_buildings_part1_0000001165,0.8524,486.3574,7.904651301030596,7.7326452690197485,3071688.1084145866,946767.5230033209,406,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_1_R01,non_idp_NG007002_1,reserve,NA,1,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU07,Ogwule - Ogbaulu,GRID3,NA,NA,NC_Benue_Agatu_hex_15,nga_buildings_part1_0000001381,0.8101,212.8104,7.904282505805641,7.730877583450823,3071479.9773728373,946711.2873635269,406,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_1_R02,non_idp_NG007002_1,reserve,NA,2,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU07,Ogwule - Ogbaulu,GRID3,NA,NA,NC_Benue_Agatu_hex_15,nga_buildings_part1_0000001371,0.8732,229.0972,7.904414191821883,7.730460705867977,3071429.386091052,946724.1624598166,406,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_1_R03,non_idp_NG007002_1,reserve,NA,3,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU07,Ogwule - Ogbaulu,GRID3,NA,NA,NC_Benue_Agatu_hex_15,nga_buildings_part1_0000001105,0.8866,93.5847,7.903527885001042,7.733875259417945,3071842.4474457446,946641.6917684672,406,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_1_R04,non_idp_NG007002_1,reserve,NA,4,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU07,Ogwule - Ogbaulu,GRID3,NA,NA,NC_Benue_Agatu_hex_15,nga_buildings_part1_0000001199,0.8882,112.5117,7.90274207248656,7.732738486399265,3071712.3818149185,946539.9453732312,406,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_1_R05,non_idp_NG007002_1,reserve,NA,5,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU07,Ogwule - Ogbaulu,GRID3,NA,NA,NC_Benue_Agatu_hex_15,nga_buildings_part1_0000001119,0.8002,77.8813,7.902023449537531,7.733159812674064,3071767.5504698046,946456.9409142137,406,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_1_R06,non_idp_NG007002_1,reserve,NA,6,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU07,Ogwule - Ogbaulu,GRID3,NA,NA,NC_Benue_Agatu_hex_15,nga_buildings_part1_0000001275,0.886,124.4972,7.903969857868751,7.731010300986352,3071497.9501833874,946674.8279693236,406,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_10_HH01,non_idp_NG007002_10,primary,1,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU09,Oshigbudu,GRID3,NA,NA,NC_Benue_Agatu_hex_42,nga_buildings_part1_0000009179,0.8907,116.2646,7.8233332471498045,7.896371828644834,3091775.5617692554,938166.4807479699,438,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_10_HH02,non_idp_NG007002_10,primary,2,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU09,Oshigbudu,GRID3,NA,NA,NC_Benue_Agatu_hex_42,nga_buildings_part1_0000008881,0.8264,114.4687,7.824671052153691,7.897333479279053,3091881.11942234,938333.1970813457,438,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_10_HH03,non_idp_NG007002_10,primary,3,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU05,Ogbaulu,GRID3,NA,NA,NC_Benue_Agatu_hex_42,nga_buildings_part1_0000009284,0.865,89.9843,7.818400662418756,7.917085419519395,3094281.9346560813,937718.4304607909,438,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_10_HH04,non_idp_NG007002_10,primary,4,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU09,Oshigbudu,GRID3,NA,NA,NC_Benue_Agatu_hex_42,nga_buildings_part1_0000009116,0.8112,180.6633,7.823694515001749,7.89735724241984,3091890.6834146134,938216.4871441429,438,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_10_HH05,non_idp_NG007002_10,primary,5,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU09,Oshigbudu,GRID3,NA,NA,NC_Benue_Agatu_hex_42,nga_buildings_part1_0000009150,0.7936,63.1749,7.823416262360827,7.89795246727391,3091963.641499766,938187.2746624588,438,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_10_HH06,non_idp_NG007002_10,primary,6,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU09,Oshigbudu,GRID3,NA,NA,NC_Benue_Agatu_hex_42,nga_buildings_part1_0000009224,0.856,133.3811,7.822433117980188,7.898344190702461,3092017.167253908,938072.3009413489,438,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_10_R01,non_idp_NG007002_10,reserve,NA,1,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU09,Oshigbudu,GRID3,NA,NA,NC_Benue_Agatu_hex_42,nga_buildings_part1_0000009202,0.841,68.5418,7.822986269173459,7.896541064097395,3091798.150256784,938126.1167378197,438,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_10_R02,non_idp_NG007002_10,reserve,NA,2,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU05,Ogbaulu,GRID3,NA,NA,NC_Benue_Agatu_hex_42,nga_buildings_part1_0000009256,0.8125,106.3813,7.819353406619677,7.918178384432608,3094405.8355863085,937839.9858039874,438,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_10_R03,non_idp_NG007002_10,reserve,NA,3,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU09,Oshigbudu,GRID3,NA,NA,NC_Benue_Agatu_hex_42,nga_buildings_part1_0000008888,0.8485,68.8261,7.823883022365075,7.898389189274533,3092012.549590809,938246.1378737433,438,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_10_R04,non_idp_NG007002_10,reserve,NA,4,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU09,Oshigbudu,GRID3,NA,NA,NC_Benue_Agatu_hex_42,nga_buildings_part1_0000008994,0.8199,52.6535,7.823739545240316,7.896720856468307,3091814.4197333264,938217.5044575357,438,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_10_R05,non_idp_NG007002_10,reserve,NA,5,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU09,Oshigbudu,GRID3,NA,NA,NC_Benue_Agatu_hex_42,nga_buildings_part1_0000009201,0.8414,107.4685,7.822336516412964,7.8968623720487585,3091840.974242294,938050.5608130002,438,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_10_R06,non_idp_NG007002_10,reserve,NA,6,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU09,Oshigbudu,GRID3,NA,NA,NC_Benue_Agatu_hex_42,nga_buildings_part1_0000009144,0.914,217.7208,7.822885969339326,7.897926983434483,3091964.2530329856,938123.6331328364,438,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_11_HH01,non_idp_NG007002_11,primary,1,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU03,Obagaji,GRID3,NA,NA,NC_Benue_Agatu_hex_43,nga_buildings_part1_0000012284,0.7882,61.8906,7.896453943510398,7.901261654746805,3091853.0323688597,946951.2462633109,3061,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_11_HH02,non_idp_NG007002_11,primary,2,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU03,Obagaji,GRID3,NA,NA,NC_Benue_Agatu_hex_43,nga_buildings_part1_0000009511,0.8723,70.8509,7.890959910445227,7.912401916571888,3093220.6308941734,946370.9441296946,3061,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_11_HH03,non_idp_NG007002_11,primary,3,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU03,Obagaji,GRID3,NA,NA,NC_Benue_Agatu_hex_43,nga_buildings_part1_0000011089,0.8767,131.9908,7.878292491082851,7.913403905025888,3093428.2234484823,944861.7388586621,3061,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_11_HH04,non_idp_NG007002_11,primary,4,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU03,Obagaji,GRID3,NA,NA,NC_Benue_Agatu_hex_43,nga_buildings_part1_0000010125,0.7878,72.6444,7.8840474016718884,7.919628006247986,3094131.066088061,945593.6665370683,3061,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_11_HH05,non_idp_NG007002_11,primary,5,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU03,Obagaji,GRID3,NA,NA,NC_Benue_Agatu_hex_43,nga_buildings_part1_0000009541,0.7886,61.3577,7.8919193566371835,7.912005864579059,3093166.6951473076,946483.0318017595,3061,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_11_HH06,non_idp_NG007002_11,primary,6,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU03,Obagaji,GRID3,NA,NA,NC_Benue_Agatu_hex_43,nga_buildings_part1_0000012343,0.8945,266.4168,7.89779649997993,7.89557524149421,3091165.1714114174,947072.4935728702,3061,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_11_HH07,non_idp_NG007002_11,primary,7,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU03,Obagaji,GRID3,NA,NA,NC_Benue_Agatu_hex_43,nga_buildings_part1_0000010281,0.8517,68.4134,7.890227495141937,7.9172136395315444,3093799.9573499593,946316.6446047205,3061,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG007002_11_HH08,non_idp_NG007002_11,primary,8,NA,non_idp,non_idp_NG007002,NC,NG007,Benue,NG007002,Agatu,BNSGTU03,Obagaji,GRID3,NA,NA,NC_Benue_Agatu_hex_43,nga_buildings_part1_0000012073,0.9025,111.6089,7.892128480137138,7.90538887021189,3092375.603938363,946462.1879462997,3061,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
