adm2_pcode,adm2_name,adm1_pcode,adm1_name,wardname,area_km2,pop_total,pop_type,accessible_status,status_source,reporting_partners,reason_category,covering_partners
NG008001,Abadam,NG008,Borno,Foguwa,552.3616575475796,27088.95703125,Non-IDP,Inaccessible,confirmed_by_partner_report,FACT,Insecurity / conflict,FACT
NG008001,Abadam,NG008,Borno,Gudumbali East,2.8067258813470763,80.00052642822266,Non-IDP,Inaccessible,confirmed_by_partner_report,FACT,Insecurity / conflict,FACT
NG008001,Abadam,NG008,Borno,Gudumbali West,16.114487334470407,1293.5135498046875,Non-IDP,Inaccessible,confirmed_by_partner_report,FACT,Insecurity / conflict,FACT
NG008001,Abadam,NG008,Borno,Yituwa,238.36117840532464,11891.10546875,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008002,Askira/Uba,NG008,Borno,Askira East,98.97006192868336,11626.001953125,Non-IDP,Inaccessible,confirmed_by_partner_report,FACT,Other,FACT
NG008002,Askira/Uba,NG008,Borno,Bazza Margi,3.725830281435013,154.70323181152344,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008002,Askira/Uba,NG008,Borno,Dille Huyim,339.3927145187329,8929.8466796875,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008002,Askira/Uba,NG008,Borno,Garaha,0.2223169999849546,0.10807535797357559,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008002,Askira/Uba,NG008,Borno,Garkida,0.6524208357567769,9.051218032836914,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008002,Askira/Uba,NG008,Borno,Gaya-Sikalmi,5.587384209219903,52.28498077392578,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008002,Askira/Uba,NG008,Borno,Hausari Zadawa,245.61277814128198,13247.5771484375,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008002,Askira/Uba,NG008,Borno,Hildi,0.8533421151123642,0.7756214141845703,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008002,Askira/Uba,NG008,Borno,Hussari Tampul,139.72212929940332,8950.4619140625,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008002,Askira/Uba,NG008,Borno,Jigalambu,0.014114416223578155,0.040036674588918686,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008002,Askira/Uba,NG008,Borno,Kautikari,56.91533478395235,71.59911346435547,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008002,Askira/Uba,NG008,Borno,Kirchinga,0.006396358774721511,0.31223395466804504,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008002,Askira/Uba,NG008,Borno,Kwajaffa,18.664656766957474,142.8448486328125,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008002,Askira/Uba,NG008,Borno,Lassa,52.121915016670854,12147.7099609375,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008002,Askira/Uba,NG008,Borno,Madzi,0.0025807902665138244,3.3390679163858294e-4,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008002,Askira/Uba,NG008,Borno,Mandaragirau,25.39997336538392,386.3124084472656,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008002,Askira/Uba,NG008,Borno,Mayo Lope,3.272249798709899,56.464073181152344,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008002,Askira/Uba,NG008,Borno,Mbalala,8.68802948016712,63.62537384033203,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008002,Askira/Uba,NG008,Borno,Mussa,347.898570753631,7194.47412109375,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008002,Askira/Uba,NG008,Borno,Ngohi,483.27371831395527,11216.0595703125,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008002,Askira/Uba,NG008,Borno,Ngulde,542.9105941638123,5029.42919921875,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008002,Askira/Uba,NG008,Borno,Ngurthavu Kopa,170.0343436223848,7227.7783203125,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008002,Askira/Uba,NG008,Borno,Rumirgo Chul,186.5214820012827,10409.060546875,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008002,Askira/Uba,NG008,Borno,Tsukumu / Tilijo,1.03100502390337,3.1442575454711914,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008002,Askira/Uba,NG008,Borno,Tumbara / Ngabili,9.394196529995498e-4,6.173427100293338e-4,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008002,Askira/Uba,NG008,Borno,Uba,82.99441106729788,20778.228515625,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008002,Askira/Uba,NG008,Borno,Uvu Uda,122.82519794902325,6139.0166015625,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008002,Askira/Uba,NG008,Borno,Wamdeo Giwi,210.3137827634964,9373.2255859375,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008003,Bama,NG008,Borno,Abbaram,451.69204602812766,14113.8291015625,Non-IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,PLAN
NG008003,Bama,NG008,Borno,Amchaka,311.03651103775024,7329.1982421875,Non-IDP,Accessible,default_unreported,NA,NA,PLAN
NG008003,Bama,NG008,Borno,Andara,381.057637081584,11373.185546875,Non-IDP,Accessible,default_unreported,NA,NA,PLAN
NG008003,Bama,NG008,Borno,Banki,192.87842741826856,60861.32421875,Non-IDP,Accessible,default_unreported,NA,NA,PLAN
NG008003,Bama,NG008,Borno,Bita Izge,2.8442092167112043,11.926663398742676,Non-IDP,Accessible,default_unreported,NA,NA,PLAN
NG008003,Bama,NG008,Borno,Bogomari,694.8000735269279,38827.9140625,Non-IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,PLAN
NG008003,Bama,NG008,Borno,Dipchari,130.4715420227607,10454.8671875,Non-IDP,Accessible,default_unreported,NA,NA,PLAN
NG008003,Bama,NG008,Borno,Goniri,122.78958058310477,4102.7705078125,Non-IDP,Accessible,default_unreported,NA,NA,PLAN
NG008003,Bama,NG008,Borno,Gulumba,582.8910997956793,16260.4375,Non-IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,PLAN
NG008003,Bama,NG008,Borno,Jarawa,31.621975670717987,312.5839538574219,Non-IDP,Accessible,default_unreported,NA,NA,PLAN
NG008003,Bama,NG008,Borno,Kasugula,134.7435328586185,59660.4296875,Non-IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,PLAN
NG008003,Bama,NG008,Borno,Kawuri,11.167520489672397,706.50677490234375,Non-IDP,Accessible,default_unreported,NA,NA,PLAN
NG008003,Bama,NG008,Borno,Kirawa Jimin,29.35545778334637,293.44677734375,Non-IDP,Accessible,default_unreported,NA,NA,PLAN
NG008003,Bama,NG008,Borno,Kumshe,347.88148987597464,14970.4619140625,Non-IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,PLAN
NG008003,Bama,NG008,Borno,Mada,1529.1549827508559,7348.70263671875,Non-IDP,Accessible,default_unreported,NA,NA,PLAN
NG008003,Bama,NG008,Borno,Magarta,86.50205894130802,950.47357177734375,Non-IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,PLAN
NG008003,Bama,NG008,Borno,Pulka Bokko,52.34503195229697,469.2529296875,Non-IDP,Accessible,default_unreported,NA,NA,PLAN
NG008003,Bama,NG008,Borno,Shehuri,7.966827132514506,60659.43359375,Non-IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,PLAN
NG008003,Bama,NG008,Borno,Soye,514.6361868636334,48039.9765625,Non-IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,PLAN
NG008003,Bama,NG008,Borno,Wala Warabe Dure,10.30107977519986,44.475032806396484,Non-IDP,Accessible,default_unreported,NA,NA,PLAN
NG008003,Bama,NG008,Borno,Yabal,151.15806089776038,2450.58544921875,Non-IDP,Accessible,default_unreported,NA,NA,PLAN
NG008003,Bama,NG008,Borno,Yabiri,346.3591996289245,22181.005859375,Non-IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,PLAN
NG008003,Bama,NG008,Borno,Zangeri,372.9945170337738,7544.759765625,Non-IDP,Accessible,default_unreported,NA,NA,PLAN
NG008004,Bayo,NG008,Borno,Balbaya,121.05257023125993,10207.8662109375,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008004,Bayo,NG008,Borno,Briyel,47.95284264216193,10982.9951171875,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008004,Bayo,NG008,Borno,Gamadadi,25.6843858716079,6081.01513671875,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008004,Bayo,NG008,Borno,Gasi,13.088165177808792,461.81011962890625,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008004,Bayo,NG008,Borno,Gwani / Shinga / Wade,15.968473975709438,1602.47216796875,Non-IDP,Inaccessible,confirmed_by_partner_report,FACT,Other,FACT
NG008004,Bayo,NG008,Borno,Hinna,5.264495647113555,284.2428894042969,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008004,Bayo,NG008,Borno,Jagali North,31.086124698277892,2538.99072265625,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008004,Bayo,NG008,Borno,Jagali South,1.9972898168963193,186.88739013671875,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008004,Bayo,NG008,Borno,Jaradali,186.3157477947262,16430.916015625,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008004,Bayo,NG008,Borno,Jaragol,117.24287411522948,8654.052734375,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008004,Bayo,NG008,Borno,Kurba Gayi,53.43797886874133,5899.9287109375,Non-IDP,Inaccessible,confirmed_by_partner_report,FACT,Other,FACT
NG008004,Bayo,NG008,Borno,Kwaya Kusar,0.28267579681909083,3.2972469329833984,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008004,Bayo,NG008,Borno,Limanti,108.44706192170858,13153.015625,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008004,Bayo,NG008,Borno,Ruhu,0.03583593116170168,0,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008004,Bayo,NG008,Borno,Telli,123.10609423844672,12130.84375,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008004,Bayo,NG008,Borno,Tetteba,4.024758116851688,92.80603790283203,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008004,Bayo,NG008,Borno,Walama,0.17290508501452062,0,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008004,Bayo,NG008,Borno,Wuyo,286.8155265694979,26426.22265625,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008004,Bayo,NG008,Borno,Zara,35.65717145092291,3000.41845703125,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008005,Biu,NG008,Borno,Azir Multe,56.65083834325799,2649.620849609375,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008005,Biu,NG008,Borno,Balbaya,6.057519995995174,20.782102584838867,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008005,Biu,NG008,Borno,Bara,1.7983657852641386,129.50311279296875,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008005,Biu,NG008,Borno,Bumsa,2.472366178812158,25.18916893005371,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008005,Biu,NG008,Borno,Buni Gari,45.28110511225366,307.50048828125,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008005,Biu,NG008,Borno,Buratai,1191.2160273122959,13892.5068359375,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008005,Biu,NG008,Borno,Dokshi,27.570856205820352,18.498517990112305,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008005,Biu,NG008,Borno,Dugja,87.00869371622444,50743.82421875,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008005,Biu,NG008,Borno,Gagure,0.15203494527614117,12.501157760620117,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008005,Biu,NG008,Borno,Galdimari,10.14875260621667,34928.01171875,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008005,Biu,NG008,Borno,Garubula,653.3146016428756,26812.705078125,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008005,Biu,NG008,Borno,Gongdi,3.7996827158824638,8.543301582336426,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008005,Biu,NG008,Borno,Grim Damchoba,42.88547180166968,2435.02978515625,Non-IDP,Inaccessible,confirmed_by_partner_report,FACT,Other,FACT
NG008005,Biu,NG008,Borno,Gunda,536.0285198220964,22685.3359375,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008005,Biu,NG008,Borno,Gur,491.1599669366973,10710.80859375,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008005,Biu,NG008,Borno,Guwal,6.519001189961234,495.2001647949219,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008005,Biu,NG008,Borno,Kidda,58.38206605849249,1239.4039306640625,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008005,Biu,NG008,Borno,Kwajaffa,0.08672596275446845,269.81072998046875,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008005,Biu,NG008,Borno,Kwaya Kusar,72.34491314380948,2718.4375,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008005,Biu,NG008,Borno,Mandaragirau,310.9878283572627,13134.337890625,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008005,Biu,NG008,Borno,Miringa,123.64674487634373,21499.349609375,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008005,Biu,NG008,Borno,Ngulde,14.966098186227022,79.24232482910156,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008005,Biu,NG008,Borno,Sakwa Hema,9.510428205152094,170.0872802734375,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008005,Biu,NG008,Borno,Silumthla,6.192202612208978,18890.908203125,Non-IDP,Inaccessible,confirmed_by_partner_report,FACT,Other,FACT
NG008005,Biu,NG008,Borno,Tetteba,44.083573226134774,2032.9117431640625,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008005,Biu,NG008,Borno,Yawi,50.932625658648014,26520.48828125,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008005,Biu,NG008,Borno,Zara,40.51072934647307,1170.5867919921875,Non-IDP,Accessible,default_unreported,NA,NA,FACT
NG008005,Biu,NG008,Borno,Zarawuyaku,213.77771376909328,36663.02734375,Non-IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008006,Chibok,NG008,Borno,Azir Multe,230.1989437423265,6490.93603515625,Non-IDP,Inaccessible,confirmed_by_partner_report,IMC,Insecurity / conflict,IMC
NG008006,Chibok,NG008,Borno,Garu,30.965890110954643,18078.103515625,Non-IDP,Accessible,confirmed_by_partner_report,IMC,N/A - fully accessible,IMC
NG008006,Chibok,NG008,Borno,Gatamarwa,70.42064108085421,6421.65771484375,Non-IDP,Inaccessible,confirmed_by_partner_report,IMC,Insecurity / conflict,IMC
NG008006,Chibok,NG008,Borno,Gumsuri,10.724501795855403,386.1134033203125,Non-IDP,Accessible,default_unreported,NA,NA,IMC
NG008006,Chibok,NG008,Borno,Hausari Zadawa,2.761899865015264,14.226052284240723,Non-IDP,Accessible,default_unreported,NA,NA,IMC
NG008006,Chibok,NG008,Borno,Kautikari,159.21502500200558,17589.7578125,Non-IDP,Inaccessible,confirmed_by_partner_report,IMC,Insecurity / conflict,IMC
NG008006,Chibok,NG008,Borno,Korongillum,291.9561208562243,12848.7373046875,Non-IDP,Inaccessible,confirmed_by_partner_report,IMC,Insecurity / conflict,IMC
NG008006,Chibok,NG008,Borno,Kuburmbulla,271.82583973664083,15512.1494140625,Non-IDP,Inaccessible,confirmed_by_partner_report,IMC,Insecurity / conflict,IMC
NG008006,Chibok,NG008,Borno,Likama,35.79459091018081,9163.029296875,Non-IDP,Accessible,confirmed_by_partner_report,IMC,N/A - fully accessible,IMC
NG008006,Chibok,NG008,Borno,Mbalala,221.06130120583128,23940.91796875,Non-IDP,Accessible,confirmed_by_partner_report,IMC,Other,IMC
NG008006,Chibok,NG008,Borno,Mboakura,92.70180845939522,4334.748046875,Non-IDP,Accessible,default_unreported,NA,NA,IMC
NG008006,Chibok,NG008,Borno,Mussa,1.3793741839259128,247.8027801513672,Non-IDP,Accessible,default_unreported,NA,NA,IMC
NG008006,Chibok,NG008,Borno,Ngohi,100.39857614722177,2603.688720703125,Non-IDP,Accessible,default_unreported,NA,NA,IMC
NG008006,Chibok,NG008,Borno,Ngulde,69.25666097401881,559.34954833984375,Non-IDP,Accessible,default_unreported,NA,NA,IMC
NG008006,Chibok,NG008,Borno,Nzuba Wayaram,9.402049866914749e-4,0.022284243255853653,Non-IDP,Accessible,default_unreported,NA,NA,IMC
NG008006,Chibok,NG008,Borno,Pemi,71.72532363182593,7085.4921875,Non-IDP,Inaccessible,confirmed_by_partner_report,IMC,Insecurity / conflict,IMC
NG008006,Chibok,NG008,Borno,Shikarkir,93.88950672447896,7890.5419921875,Non-IDP,Inaccessible,confirmed_by_partner_report,IMC,Insecurity / conflict,IMC
NG008006,Chibok,NG008,Borno,Whuntaku,170.52211128779172,28558.8359375,Non-IDP,Accessible,confirmed_by_partner_report,IMC,Other,IMC
NG008007,Damboa,NG008,Borno,Ajigin A,839.4523015105509,10317.7236328125,Non-IDP,Inaccessible,confirmed_by_partner_report,IMC,Insecurity / conflict,IMC
NG008007,Damboa,NG008,Borno,Ajigin B,308.94789185432995,4027.937255859375,Non-IDP,Accessible,default_unreported,NA,NA,IMC
NG008007,Damboa,NG008,Borno,Azir Multe,639.358264949957,25117.669921875,Non-IDP,Inaccessible,confirmed_by_partner_report,IMC,Insecurity / conflict,IMC
NG008007,Damboa,NG008,Borno,Bego Yerwa,487.5337658738365,10091.087890625,Non-IDP,Accessible,default_unreported,NA,NA,IMC
NG008007,Damboa,NG008,Borno,Bita Izge,865.1738470088377,6033.36328125,Non-IDP,Accessible,default_unreported,NA,NA,IMC
NG008007,Damboa,NG008,Borno,Buni Gari,18.03550238671919,24.79482078552246,Non-IDP,Accessible,default_unreported,NA,NA,IMC
NG008007,Damboa,NG008,Borno,Buratai,152.98301903834604,415.67730712890625,Non-IDP,Inaccessible,confirmed_by_partner_report,IMC,Insecurity / conflict,IMC
NG008007,Damboa,NG008,Borno,Dalwa,221.23830321836041,369.27655029296875,Non-IDP,Accessible,default_unreported,NA,NA,IMC
NG008007,Damboa,NG008,Borno,Damboa,126.12916833933589,63803.4140625,Non-IDP,Accessible,confirmed_by_partner_report,IMC,N/A - fully accessible,IMC
NG008007,Damboa,NG008,Borno,Dille Huyim,157.55510999550188,1260.3865966796875,Non-IDP,Inaccessible,confirmed_by_partner_report,IMC,Insecurity / conflict,IMC
NG008007,Damboa,NG008,Borno,Foi,187.09047241013133,1055.8714599609375,Non-IDP,Accessible,default_unreported,NA,NA,IMC
NG008007,Damboa,NG008,Borno,Goneri,4.31458401978159,275.8860168457031,Non-IDP,Accessible,default_unreported,NA,NA,IMC
NG008007,Damboa,NG008,Borno,Gulak,0.0068829597469568255,0,Non-IDP,Accessible,default_unreported,NA,NA,IMC
NG008007,Damboa,NG008,Borno,Gumsuri,905.4081483615691,30544.73828125,Non-IDP,Accessible,confirmed_by_partner_report,IMC,Other,IMC
NG008007,Damboa,NG008,Borno,Gur,4.507740909572004,12.400237083435059,Non-IDP,Accessible,default_unreported,NA,NA,IMC
NG008007,Damboa,NG008,Borno,Kafa Mafi,395.43403191369816,4925.46923828125,Non-IDP,Accessible,default_unreported,NA,NA,IMC
NG008007,Damboa,NG008,Borno,Kautikari,1.5438840350272584e-5,1.8784748681355268e-4,Non-IDP,Accessible,default_unreported,NA,NA,IMC
NG008007,Damboa,NG008,Borno,Mallumdunari,17.3172696452055,330.65966796875,Non-IDP,Accessible,default_unreported,NA,NA,IMC
NG008007,Damboa,NG008,Borno,Mboakura,6.817047515141894e-8,0,Non-IDP,Accessible,default_unreported,NA,NA,IMC
NG008007,Damboa,NG008,Borno,Mulgoi Kobchi,870.5337791188774,9229.2802734375,Non-IDP,Accessible,default_unreported,NA,NA,IMC
NG008007,Damboa,NG008,Borno,Ngulde,1.0946273040771484e-4,5.082288989797235e-4,Non-IDP,Accessible,default_unreported,NA,NA,IMC
NG008007,Damboa,NG008,Borno,Ngurthavu Kopa,21.44501000530976,1056.266357421875,Non-IDP,Accessible,default_unreported,NA,NA,IMC
NG008007,Damboa,NG008,Borno,Nzuba Wayaram,264.75194251733114,35897.21484375,Non-IDP,Inaccessible,confirmed_by_partner_report,IMC,Insecurity / conflict,IMC
NG008007,Damboa,NG008,Borno,Shetimare,177.3303630585774,413.9576110839844,Non-IDP,Accessible,default_unreported,NA,NA,IMC
NG008007,Damboa,NG008,Borno,Wawa Korede,702.3222944642619,15603.330078125,Non-IDP,Inaccessible,confirmed_by_partner_report,IMC,Insecurity / conflict,IMC
NG008008,Dikwa,NG008,Borno,Abbaram,43.313256063721774,2594.095703125,Non-IDP,Accessible,default_unreported,NA,NA,Street Child of Nigeria
NG008008,Dikwa,NG008,Borno,Afuye,117.74986600855506,5067.05029296875,Non-IDP,Accessible,default_unreported,NA,NA,Street Child of Nigeria
NG008008,Dikwa,NG008,Borno,Ala,0.23218261548865587,0,Non-IDP,Accessible,default_unreported,NA,NA,Street Child of Nigeria
