survey_id,cluster_id,status,interview_number,replacement_rank,pop_type,strata_id,region,adm1_pcode,adm1_name,adm2_pcode,adm2_name,adm3_pcode,adm3_name,admin3_source,admin3_cod_pcode,admin3_cod_name,uuid_hex,building_id,confidence,building_area_m2,latitude,longitude,x_utm,y_utm,households_in_cluster,target_households,reserve_households,selection_count,certainty_stratum,selection_type,below_target_cluster,reallocated,original_uuid_hex_pop,supplementary_cluster,location_source,households_in_cluster_source,site_radius_m,iom_site_id,iom_site_name,iom_site_type,iom_site_ward,n_other_sites_in_hex,idp_population_category
idp_NG002001_5_HH09,idp_NG002001_5,primary,9,NA,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA08,Kpasham,GRID3,NG002001008,Kpasham,NE_Adamawa_Demsa_hex_12,NA,NA,NA,9.300660004486751,11.762389965259867,3546301.3661764204,1149763.7192885142,162,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_INT001,Bajiye I,Integrated Sites,Kpasham,1,idps in host
idp_NG002001_5_HH10,idp_NG002001_5,primary,10,NA,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA08,Kpasham,GRID3,NG002001008,Kpasham,NE_Adamawa_Demsa_hex_12,NA,NA,NA,9.300660004486751,11.762389965259867,3546301.3661764204,1149763.7192885142,162,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_INT001,Bajiye I,Integrated Sites,Kpasham,1,idps in host
idp_NG002001_5_HH11,idp_NG002001_5,primary,11,NA,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA08,Kpasham,GRID3,NG002001008,Kpasham,NE_Adamawa_Demsa_hex_12,NA,NA,NA,9.300660004486751,11.762389965259867,3546301.3661764204,1149763.7192885142,162,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_INT001,Bajiye I,Integrated Sites,Kpasham,1,idps in host
idp_NG002001_5_HH12,idp_NG002001_5,primary,12,NA,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA08,Kpasham,GRID3,NG002001008,Kpasham,NE_Adamawa_Demsa_hex_12,NA,NA,NA,9.300660004486751,11.762389965259867,3546301.3661764204,1149763.7192885142,162,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_INT001,Bajiye I,Integrated Sites,Kpasham,1,idps in host
idp_NG002001_5_R01,idp_NG002001_5,reserve,NA,1,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA08,Kpasham,GRID3,NG002001008,Kpasham,NE_Adamawa_Demsa_hex_12,NA,NA,NA,9.300660004486751,11.762389965259867,3546301.3661764204,1149763.7192885142,162,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_INT001,Bajiye I,Integrated Sites,Kpasham,1,idps in host
idp_NG002001_5_R02,idp_NG002001_5,reserve,NA,2,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA08,Kpasham,GRID3,NG002001008,Kpasham,NE_Adamawa_Demsa_hex_12,NA,NA,NA,9.300660004486751,11.762389965259867,3546301.3661764204,1149763.7192885142,162,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_INT001,Bajiye I,Integrated Sites,Kpasham,1,idps in host
idp_NG002001_5_R03,idp_NG002001_5,reserve,NA,3,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA08,Kpasham,GRID3,NG002001008,Kpasham,NE_Adamawa_Demsa_hex_12,NA,NA,NA,9.300660004486751,11.762389965259867,3546301.3661764204,1149763.7192885142,162,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_INT001,Bajiye I,Integrated Sites,Kpasham,1,idps in host
idp_NG002001_5_R04,idp_NG002001_5,reserve,NA,4,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA08,Kpasham,GRID3,NG002001008,Kpasham,NE_Adamawa_Demsa_hex_12,NA,NA,NA,9.300660004486751,11.762389965259867,3546301.3661764204,1149763.7192885142,162,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_INT001,Bajiye I,Integrated Sites,Kpasham,1,idps in host
idp_NG002001_5_R05,idp_NG002001_5,reserve,NA,5,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA08,Kpasham,GRID3,NG002001008,Kpasham,NE_Adamawa_Demsa_hex_12,NA,NA,NA,9.300660004486751,11.762389965259867,3546301.3661764204,1149763.7192885142,162,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_INT001,Bajiye I,Integrated Sites,Kpasham,1,idps in host
idp_NG002001_5_R06,idp_NG002001_5,reserve,NA,6,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA08,Kpasham,GRID3,NG002001008,Kpasham,NE_Adamawa_Demsa_hex_12,NA,NA,NA,9.300660004486751,11.762389965259867,3546301.3661764204,1149763.7192885142,162,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_INT001,Bajiye I,Integrated Sites,Kpasham,1,idps in host
idp_NG002001_5_R07,idp_NG002001_5,reserve,NA,7,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA08,Kpasham,GRID3,NG002001008,Kpasham,NE_Adamawa_Demsa_hex_12,NA,NA,NA,9.300660004486751,11.762389965259867,3546301.3661764204,1149763.7192885142,162,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_INT001,Bajiye I,Integrated Sites,Kpasham,1,idps in host
idp_NG002001_5_R08,idp_NG002001_5,reserve,NA,8,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA08,Kpasham,GRID3,NG002001008,Kpasham,NE_Adamawa_Demsa_hex_12,NA,NA,NA,9.300660004486751,11.762389965259867,3546301.3661764204,1149763.7192885142,162,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_INT001,Bajiye I,Integrated Sites,Kpasham,1,idps in host
idp_NG002001_5_R09,idp_NG002001_5,reserve,NA,9,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA08,Kpasham,GRID3,NG002001008,Kpasham,NE_Adamawa_Demsa_hex_12,NA,NA,NA,9.300660004486751,11.762389965259867,3546301.3661764204,1149763.7192885142,162,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_INT001,Bajiye I,Integrated Sites,Kpasham,1,idps in host
idp_NG002001_5_R10,idp_NG002001_5,reserve,NA,10,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA08,Kpasham,GRID3,NG002001008,Kpasham,NE_Adamawa_Demsa_hex_12,NA,NA,NA,9.300660004486751,11.762389965259867,3546301.3661764204,1149763.7192885142,162,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_INT001,Bajiye I,Integrated Sites,Kpasham,1,idps in host
idp_NG002001_5_R11,idp_NG002001_5,reserve,NA,11,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA08,Kpasham,GRID3,NG002001008,Kpasham,NE_Adamawa_Demsa_hex_12,NA,NA,NA,9.300660004486751,11.762389965259867,3546301.3661764204,1149763.7192885142,162,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_INT001,Bajiye I,Integrated Sites,Kpasham,1,idps in host
idp_NG002001_5_R12,idp_NG002001_5,reserve,NA,12,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA08,Kpasham,GRID3,NG002001008,Kpasham,NE_Adamawa_Demsa_hex_12,NA,NA,NA,9.300660004486751,11.762389965259867,3546301.3661764204,1149763.7192885142,162,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_INT001,Bajiye I,Integrated Sites,Kpasham,1,idps in host
idp_NG002001_7_HH01,idp_NG002001_7,primary,1,NA,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA01,Bille,GRID3,NG002001001,Bille,NE_Adamawa_Demsa_hex_32,NA,NA,NA,9.263147004435874,11.901161965137455,3563659.687761638,1146530.6269695903,95,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H001,Bille,Host Community,Bille,1,idps in host
idp_NG002001_7_HH02,idp_NG002001_7,primary,2,NA,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA01,Bille,GRID3,NG002001001,Bille,NE_Adamawa_Demsa_hex_32,NA,NA,NA,9.263147004435874,11.901161965137455,3563659.687761638,1146530.6269695903,95,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H001,Bille,Host Community,Bille,1,idps in host
idp_NG002001_7_HH03,idp_NG002001_7,primary,3,NA,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA01,Bille,GRID3,NG002001001,Bille,NE_Adamawa_Demsa_hex_32,NA,NA,NA,9.263147004435874,11.901161965137455,3563659.687761638,1146530.6269695903,95,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H001,Bille,Host Community,Bille,1,idps in host
idp_NG002001_7_HH04,idp_NG002001_7,primary,4,NA,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA01,Bille,GRID3,NG002001001,Bille,NE_Adamawa_Demsa_hex_32,NA,NA,NA,9.263147004435874,11.901161965137455,3563659.687761638,1146530.6269695903,95,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H001,Bille,Host Community,Bille,1,idps in host
idp_NG002001_7_HH05,idp_NG002001_7,primary,5,NA,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA01,Bille,GRID3,NG002001001,Bille,NE_Adamawa_Demsa_hex_32,NA,NA,NA,9.263147004435874,11.901161965137455,3563659.687761638,1146530.6269695903,95,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H001,Bille,Host Community,Bille,1,idps in host
idp_NG002001_7_HH06,idp_NG002001_7,primary,6,NA,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA01,Bille,GRID3,NG002001001,Bille,NE_Adamawa_Demsa_hex_32,NA,NA,NA,9.263147004435874,11.901161965137455,3563659.687761638,1146530.6269695903,95,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H001,Bille,Host Community,Bille,1,idps in host
idp_NG002001_7_R01,idp_NG002001_7,reserve,NA,1,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA01,Bille,GRID3,NG002001001,Bille,NE_Adamawa_Demsa_hex_32,NA,NA,NA,9.263147004435874,11.901161965137455,3563659.687761638,1146530.6269695903,95,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H001,Bille,Host Community,Bille,1,idps in host
idp_NG002001_7_R02,idp_NG002001_7,reserve,NA,2,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA01,Bille,GRID3,NG002001001,Bille,NE_Adamawa_Demsa_hex_32,NA,NA,NA,9.263147004435874,11.901161965137455,3563659.687761638,1146530.6269695903,95,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H001,Bille,Host Community,Bille,1,idps in host
idp_NG002001_7_R03,idp_NG002001_7,reserve,NA,3,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA01,Bille,GRID3,NG002001001,Bille,NE_Adamawa_Demsa_hex_32,NA,NA,NA,9.263147004435874,11.901161965137455,3563659.687761638,1146530.6269695903,95,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H001,Bille,Host Community,Bille,1,idps in host
idp_NG002001_7_R04,idp_NG002001_7,reserve,NA,4,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA01,Bille,GRID3,NG002001001,Bille,NE_Adamawa_Demsa_hex_32,NA,NA,NA,9.263147004435874,11.901161965137455,3563659.687761638,1146530.6269695903,95,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H001,Bille,Host Community,Bille,1,idps in host
idp_NG002001_7_R05,idp_NG002001_7,reserve,NA,5,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA01,Bille,GRID3,NG002001001,Bille,NE_Adamawa_Demsa_hex_32,NA,NA,NA,9.263147004435874,11.901161965137455,3563659.687761638,1146530.6269695903,95,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H001,Bille,Host Community,Bille,1,idps in host
idp_NG002001_7_R06,idp_NG002001_7,reserve,NA,6,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA01,Bille,GRID3,NG002001001,Bille,NE_Adamawa_Demsa_hex_32,NA,NA,NA,9.263147004435874,11.901161965137455,3563659.687761638,1146530.6269695903,95,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H001,Bille,Host Community,Bille,1,idps in host
idp_NG002001_8_HH01,idp_NG002001_8,primary,1,NA,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA05,Dong,GRID3,NG002001005,Dong,NE_Adamawa_Demsa_hex_43,NA,NA,NA,9.404980004748227,11.933619965112193,3566191.324851977,1164340.4171290593,529,18,18,3,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H013,Dong,Host Community,Dong,0,idps in host
idp_NG002001_8_HH02,idp_NG002001_8,primary,2,NA,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA05,Dong,GRID3,NG002001005,Dong,NE_Adamawa_Demsa_hex_43,NA,NA,NA,9.404980004748227,11.933619965112193,3566191.324851977,1164340.4171290593,529,18,18,3,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H013,Dong,Host Community,Dong,0,idps in host
idp_NG002001_8_HH03,idp_NG002001_8,primary,3,NA,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA05,Dong,GRID3,NG002001005,Dong,NE_Adamawa_Demsa_hex_43,NA,NA,NA,9.404980004748227,11.933619965112193,3566191.324851977,1164340.4171290593,529,18,18,3,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H013,Dong,Host Community,Dong,0,idps in host
idp_NG002001_8_HH04,idp_NG002001_8,primary,4,NA,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA05,Dong,GRID3,NG002001005,Dong,NE_Adamawa_Demsa_hex_43,NA,NA,NA,9.404980004748227,11.933619965112193,3566191.324851977,1164340.4171290593,529,18,18,3,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H013,Dong,Host Community,Dong,0,idps in host
idp_NG002001_8_HH05,idp_NG002001_8,primary,5,NA,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA05,Dong,GRID3,NG002001005,Dong,NE_Adamawa_Demsa_hex_43,NA,NA,NA,9.404980004748227,11.933619965112193,3566191.324851977,1164340.4171290593,529,18,18,3,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H013,Dong,Host Community,Dong,0,idps in host
idp_NG002001_8_HH06,idp_NG002001_8,primary,6,NA,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA05,Dong,GRID3,NG002001005,Dong,NE_Adamawa_Demsa_hex_43,NA,NA,NA,9.404980004748227,11.933619965112193,3566191.324851977,1164340.4171290593,529,18,18,3,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H013,Dong,Host Community,Dong,0,idps in host
idp_NG002001_8_HH07,idp_NG002001_8,primary,7,NA,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA05,Dong,GRID3,NG002001005,Dong,NE_Adamawa_Demsa_hex_43,NA,NA,NA,9.404980004748227,11.933619965112193,3566191.324851977,1164340.4171290593,529,18,18,3,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H013,Dong,Host Community,Dong,0,idps in host
idp_NG002001_8_HH08,idp_NG002001_8,primary,8,NA,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA05,Dong,GRID3,NG002001005,Dong,NE_Adamawa_Demsa_hex_43,NA,NA,NA,9.404980004748227,11.933619965112193,3566191.324851977,1164340.4171290593,529,18,18,3,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H013,Dong,Host Community,Dong,0,idps in host
idp_NG002001_8_HH09,idp_NG002001_8,primary,9,NA,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA05,Dong,GRID3,NG002001005,Dong,NE_Adamawa_Demsa_hex_43,NA,NA,NA,9.404980004748227,11.933619965112193,3566191.324851977,1164340.4171290593,529,18,18,3,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H013,Dong,Host Community,Dong,0,idps in host
idp_NG002001_8_HH10,idp_NG002001_8,primary,10,NA,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA05,Dong,GRID3,NG002001005,Dong,NE_Adamawa_Demsa_hex_43,NA,NA,NA,9.404980004748227,11.933619965112193,3566191.324851977,1164340.4171290593,529,18,18,3,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H013,Dong,Host Community,Dong,0,idps in host
idp_NG002001_8_HH11,idp_NG002001_8,primary,11,NA,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA05,Dong,GRID3,NG002001005,Dong,NE_Adamawa_Demsa_hex_43,NA,NA,NA,9.404980004748227,11.933619965112193,3566191.324851977,1164340.4171290593,529,18,18,3,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H013,Dong,Host Community,Dong,0,idps in host
idp_NG002001_8_HH12,idp_NG002001_8,primary,12,NA,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA05,Dong,GRID3,NG002001005,Dong,NE_Adamawa_Demsa_hex_43,NA,NA,NA,9.404980004748227,11.933619965112193,3566191.324851977,1164340.4171290593,529,18,18,3,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H013,Dong,Host Community,Dong,0,idps in host
idp_NG002001_8_HH13,idp_NG002001_8,primary,13,NA,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA05,Dong,GRID3,NG002001005,Dong,NE_Adamawa_Demsa_hex_43,NA,NA,NA,9.404980004748227,11.933619965112193,3566191.324851977,1164340.4171290593,529,18,18,3,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H013,Dong,Host Community,Dong,0,idps in host
idp_NG002001_8_HH14,idp_NG002001_8,primary,14,NA,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA05,Dong,GRID3,NG002001005,Dong,NE_Adamawa_Demsa_hex_43,NA,NA,NA,9.404980004748227,11.933619965112193,3566191.324851977,1164340.4171290593,529,18,18,3,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H013,Dong,Host Community,Dong,0,idps in host
idp_NG002001_8_HH15,idp_NG002001_8,primary,15,NA,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA05,Dong,GRID3,NG002001005,Dong,NE_Adamawa_Demsa_hex_43,NA,NA,NA,9.404980004748227,11.933619965112193,3566191.324851977,1164340.4171290593,529,18,18,3,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H013,Dong,Host Community,Dong,0,idps in host
idp_NG002001_8_HH16,idp_NG002001_8,primary,16,NA,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA05,Dong,GRID3,NG002001005,Dong,NE_Adamawa_Demsa_hex_43,NA,NA,NA,9.404980004748227,11.933619965112193,3566191.324851977,1164340.4171290593,529,18,18,3,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H013,Dong,Host Community,Dong,0,idps in host
idp_NG002001_8_HH17,idp_NG002001_8,primary,17,NA,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA05,Dong,GRID3,NG002001005,Dong,NE_Adamawa_Demsa_hex_43,NA,NA,NA,9.404980004748227,11.933619965112193,3566191.324851977,1164340.4171290593,529,18,18,3,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H013,Dong,Host Community,Dong,0,idps in host
idp_NG002001_8_HH18,idp_NG002001_8,primary,18,NA,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA05,Dong,GRID3,NG002001005,Dong,NE_Adamawa_Demsa_hex_43,NA,NA,NA,9.404980004748227,11.933619965112193,3566191.324851977,1164340.4171290593,529,18,18,3,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H013,Dong,Host Community,Dong,0,idps in host
idp_NG002001_8_R01,idp_NG002001_8,reserve,NA,1,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA05,Dong,GRID3,NG002001005,Dong,NE_Adamawa_Demsa_hex_43,NA,NA,NA,9.404980004748227,11.933619965112193,3566191.324851977,1164340.4171290593,529,18,18,3,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H013,Dong,Host Community,Dong,0,idps in host
idp_NG002001_8_R02,idp_NG002001_8,reserve,NA,2,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA05,Dong,GRID3,NG002001005,Dong,NE_Adamawa_Demsa_hex_43,NA,NA,NA,9.404980004748227,11.933619965112193,3566191.324851977,1164340.4171290593,529,18,18,3,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H013,Dong,Host Community,Dong,0,idps in host
idp_NG002001_8_R03,idp_NG002001_8,reserve,NA,3,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA05,Dong,GRID3,NG002001005,Dong,NE_Adamawa_Demsa_hex_43,NA,NA,NA,9.404980004748227,11.933619965112193,3566191.324851977,1164340.4171290593,529,18,18,3,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H013,Dong,Host Community,Dong,0,idps in host
idp_NG002001_8_R04,idp_NG002001_8,reserve,NA,4,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA05,Dong,GRID3,NG002001005,Dong,NE_Adamawa_Demsa_hex_43,NA,NA,NA,9.404980004748227,11.933619965112193,3566191.324851977,1164340.4171290593,529,18,18,3,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H013,Dong,Host Community,Dong,0,idps in host
idp_NG002001_8_R05,idp_NG002001_8,reserve,NA,5,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA05,Dong,GRID3,NG002001005,Dong,NE_Adamawa_Demsa_hex_43,NA,NA,NA,9.404980004748227,11.933619965112193,3566191.324851977,1164340.4171290593,529,18,18,3,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H013,Dong,Host Community,Dong,0,idps in host
idp_NG002001_8_R06,idp_NG002001_8,reserve,NA,6,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA05,Dong,GRID3,NG002001005,Dong,NE_Adamawa_Demsa_hex_43,NA,NA,NA,9.404980004748227,11.933619965112193,3566191.324851977,1164340.4171290593,529,18,18,3,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H013,Dong,Host Community,Dong,0,idps in host
idp_NG002001_8_R07,idp_NG002001_8,reserve,NA,7,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA05,Dong,GRID3,NG002001005,Dong,NE_Adamawa_Demsa_hex_43,NA,NA,NA,9.404980004748227,11.933619965112193,3566191.324851977,1164340.4171290593,529,18,18,3,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H013,Dong,Host Community,Dong,0,idps in host
idp_NG002001_8_R08,idp_NG002001_8,reserve,NA,8,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA05,Dong,GRID3,NG002001005,Dong,NE_Adamawa_Demsa_hex_43,NA,NA,NA,9.404980004748227,11.933619965112193,3566191.324851977,1164340.4171290593,529,18,18,3,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H013,Dong,Host Community,Dong,0,idps in host
idp_NG002001_8_R09,idp_NG002001_8,reserve,NA,9,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA05,Dong,GRID3,NG002001005,Dong,NE_Adamawa_Demsa_hex_43,NA,NA,NA,9.404980004748227,11.933619965112193,3566191.324851977,1164340.4171290593,529,18,18,3,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H013,Dong,Host Community,Dong,0,idps in host
idp_NG002001_8_R10,idp_NG002001_8,reserve,NA,10,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA05,Dong,GRID3,NG002001005,Dong,NE_Adamawa_Demsa_hex_43,NA,NA,NA,9.404980004748227,11.933619965112193,3566191.324851977,1164340.4171290593,529,18,18,3,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H013,Dong,Host Community,Dong,0,idps in host
idp_NG002001_8_R11,idp_NG002001_8,reserve,NA,11,idp,idp_NG002001,NE,NG002,Adamawa,NG002001,Demsa,ADSDSA05,Dong,GRID3,NG002001005,Dong,NE_Adamawa_Demsa_hex_43,NA,NA,NA,9.404980004748227,11.933619965112193,3566191.324851977,1164340.4171290593,529,18,18,3,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H013,Dong,Host Community,Dong,0,idps in host
